stop_code,stop_name,stop_lat,stop_lon
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20277,מסוף רדינג/רציפים,32.098781,34.779474
26806,מסוף עתידים,32.114226,34.841355
26807,מסוף עתידים,32.113359,34.842539
26956,מסוף כרמלית/הורדה,32.067287,34.765823
26957,מסוף כרמלית,32.067294,34.765425
26961,מסוף כרמלית,32.067589,34.765119
26963,מסוף כרמלית,32.067628,34.765001
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
26957,מסוף כרמלית,32.067294,34.765425
26961,מסוף כרמלית,32.067589,34.765119
26963,מסוף כרמלית,32.067628,34.765001
26807,מסוף עתידים,32.113359,34.842539
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
26961,מסוף כרמלית,32.067589,34.765119
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
26957,מסוף כרמלית,32.067294,34.765425
20289,הסינמטק/קרליבך,32.070473,34.782559
20271,יהודה הלוי/מרמורק,32.070475,34.781467
20273,אבן גבירול/אליעזר קפלן,32.073989,34.78164
26806,מסוף עתידים,32.114226,34.841355
20277,מסוף רדינג/רציפים,32.098781,34.779474
26956,מסוף כרמלית/הורדה,32.067287,34.765823
26963,מסוף כרמלית,32.067628,34.765001
20345,ת.רק''ל הבעש''ט/שד' ירושלים,32.039451,34.755951
20346,ת.רק''ל איסקוב/שד' ירושלים,32.041253,34.756903
26643,מסוף אזורי חן,32.128509,34.792217
20727,ת.רק''ל יהודית/דרך מנחם בגין,32.069627,34.787954
26314,ת. רכבת אוניברסיטה/הורדה,32.104786,34.804264
20731,קניון טי.אל.וי/קרליבך,32.068334,34.783206
20728,ת.רק''ל יהודית/דרך מנחם בגין,32.06975,34.787748
26313,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889
20729,הרצל/דרך קיבוץ גלויות,32.050721,34.769837
20733,הגדוד העברי/שדרות הר ציון,32.058879,34.778131
20725,דרך מנחם בגין/החשמונאים,32.068718,34.786781
20546,שלמה,32.054357,34.759484
20736,שדרות לוי אשכול/מארק שאגאל,32.116694,34.790188
20202,ת.רק''ל אלנבי/יהודה הלוי,32.062722,34.774843
20738,הנביאים/שמריהו לוין,32.075952,34.778827
20451,אצטדיון בלומפילד,32.0503,34.758947
20726,דרך מנחם בגין/המלאכה,32.067185,34.784932
20351,שדרות ירושלים/שדרות הבעש''ט,32.037431,34.755134
20701,אליפלט,32.058423,34.763033
20375,איסקוב,32.042205,34.757079
20707,יהודית,32.070168,34.788406
20709,שאול המלך,32.076636,34.792005
20739,הנביאים/שמריהו לוין,32.075873,34.778733
20705,קרליבך,32.065272,34.782824
20737,שדרות לוי אשכול/מארק שאגאל,32.117433,34.790631
20703,אלנבי,32.062791,34.775131
20354,שדרות ירושלים/אד קוץ',32.037525,34.755479
20730,שז''ר/שקד,32.039933,34.762602
20711,ארלוזורוב,32.081554,34.796524
20362,מחרוזת,32.033272,34.751559
20734,הנחושת/הברזל,32.109287,34.839071
20732,ת.רק''ל קרליבך/לינקולן,32.066288,34.783154
20366,הבעש''ט,32.038772,34.755811
20399,ארליך,32.046052,34.758356
20741,ת.רכבת תל אביב - סבידור/רציפים C,32.08255,34.795844
20745,ת.רק''ל אלנבי/יבנה,32.062901,34.774284
20740,ת.רכבת תל אביב - סבידור/רציפים B,32.082918,34.795635
20744,מסוף כרמלית,32.066858,34.766001
20742,ראול ולנברג/דבורה הנביאה,32.114832,34.841324
20741,ת.רכבת תל אביב - סבידור/רציפים C,32.08255,34.795844
20741,ת.רכבת תל אביב - סבידור/רציפים C,32.08255,34.795844
20740,ת.רכבת תל אביב - סבידור/רציפים B,32.082918,34.795635
26313,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889
20375,איסקוב,32.042205,34.757079
20451,אצטדיון בלומפילד,32.0503,34.758947
20701,אליפלט,32.058423,34.763033
20711,ארלוזורוב,32.081554,34.796524
20546,שלמה,32.054357,34.759484
20705,קרליבך,32.065272,34.782824
20362,מחרוזת,32.033272,34.751559
20707,יהודית,32.070168,34.788406
20711,ארלוזורוב,32.081554,34.796524
20362,מחרוזת,32.033272,34.751559
20366,הבעש''ט,32.038772,34.755811
20451,אצטדיון בלומפילד,32.0503,34.758947
20399,ארליך,32.046052,34.758356
20546,שלמה,32.054357,34.759484
20703,אלנבי,32.062791,34.775131
20705,קרליבך,32.065272,34.782824
20375,איסקוב,32.042205,34.757079
20701,אליפלט,32.058423,34.763033
20703,אלנבי,32.062791,34.775131
20707,יהודית,32.070168,34.788406
20709,שאול המלך,32.076636,34.792005
20366,הבעש''ט,32.038772,34.755811
20399,ארליך,32.046052,34.758356
20709,שאול המלך,32.076636,34.792005
26313,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889
20750,ת.רק''ל קרליבך/דרך מנחם בגין A,32.065556,34.783121
20752,דרך מנחם בגין/הרכבת,32.063524,34.779788
20751,ישראל טל/דרך מנחם בגין,32.064034,34.782462
20749,ת.רק''ל קרליבך/דרך מנחם בגין B,32.065523,34.783296
26313,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889
20754,החרש/ראש פינה,32.058701,34.783741
20753,הרכבת/ראש פינה,32.059633,34.782976
20755,דבורה הנביאה/ראול ולנברג,32.114229,34.841026
20756,דרך השלום/יגאל אלון,32.072332,34.795296
26313,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889
20759,2040/שושנה פרסיץ,32.133696,34.792375
20761,המכללה למנהל/שושנה פרסיץ,32.134518,34.796599
20760,2040/שושנה פרסיץ,32.132093,34.791277
20762,ת.רק''ל ארלוזורוב/על פרשת דרכים,32.081639,34.796103
20769,פארק החורשות/לבון,32.045706,34.772189
20768,דבורה הנביאה/מתתיהו שוהם,32.118684,34.829695
20766,שדרה 5 / 2040,32.138706,34.79626
20763,יוניצמן12040,32.142168,34.797576
20764,יוניצמן/כביש 2,32.141393,34.800303
20765,שדרה 5 / 2040,32.139076,34.795527
20767,2040/יוניצמן,32.141831,34.79596
20770,נחלת יצחק/יגאל אלון,32.075127,34.796167
20771,שדרה 5/מיכאל נאמן,32.139168,34.794183
20779,יוחנן הסנדלר/בלפור,32.068074,34.77309
20780,גינת שינקין/יוחנן הסנדלר,32.069415,34.773389
20773,המלך ג'ורג'/אלנבי,32.070264,34.771042
20788,מסוף גולדה/הורדה,32.077395,34.784695
20782,ת. רק''ל אלנבי/רוטשילד,32.064049,34.774444
20777,מונטיפיורי/אלנבי,32.065588,34.772992
20786,דרך מנחם בגין/אלנבי,32.060498,34.775367
20775,שוק הכרמל/שינקין,32.069787,34.770716
20784,דיזנגוף סנטר/המלך ג'ורג',32.075397,34.776195
20772,יונה הנביא/אלנבי,32.07185,34.769128
20787,יבנה/יהודה הלוי,32.062904,34.774168
20776,מלצ'ט/שיינקין,32.068394,34.77565
20783,שדרות רוטשילד/אלנבי,32.063556,34.772773
20778,מזא''ה/אלנבי,32.067013,34.77172
20781,העבודה/המלך ג'ורג',32.070807,34.772299
20785,דיזנגוף סנטר/המלך ג'ורג',32.075533,34.776404
20774,המלך ג'ורג'/אלנבי,32.070252,34.771205
20789,מסוף גולדה/רציפים,32.077432,34.784802
20789,מסוף גולדה/רציפים,32.077432,34.784802
20789,מסוף גולדה/רציפים,32.077432,34.784802
20794,ד''ר ג'ורג' וייז/שלום רוזנפלד,32.107177,34.805353
44331,תחנות מוניות תל אביב איצטדיון בני יהודה,32.049545,34.786635
44332,תחנת מוניות תל אביב הירקון,32.072117,34.766092
20798,יצחק אלחנן/הכובשים,32.066312,34.764455
20808,אבן גבירול/שושנה פרסיץ,32.13234,34.792275
20830,אבן גבירול/צבי פרופס,32.12422,34.789063
20806,שושנה פרסיץ/אבן גבירול,32.131882,34.792452
20804,אבן גבירול,32.136365,34.794193
20816,אבן גבירול/2040,32.127205,34.78987
20809,אבן גבירול,32.136622,34.794687
20805,אבן גבירול/שדרה 5,32.139294,34.796136
20803,אבן גבירול/שדרה 5,32.138557,34.795521
20807,אבן גבירול/שושנה פרסיץ,32.131788,34.791688
20813,אבן גבירול/2040,32.127805,34.790477
20831,צבי פרופס/אבן גבירול,32.123428,34.789443
20832,ת.רק''ל ארלוזורוב/דרך מנחם בגין,32.080749,34.796416
20836,משמר הירדן/מרכוס,32.113477,34.832566
20835,יגאל אלון/תוצרת הארץ,32.074065,34.79524
20837,ת.רק''ל שאול המלך/דרך מנחם בגין,32.076946,34.792065
20843,הרצל/יהודה הלוי,32.061828,34.770272
20841,הרצל/וולפסון,32.058222,34.770874
20844,נחלת בנימין/לילנבלום,32.062088,34.77212
20839,הרצל/דרך שלמה,32.054436,34.770865
20840,הרצל/פלורנטין,32.056033,34.770883
20838,הרצל/דרך קיבוץ גלויות,32.05191,34.770258
20842,הרצל/דרך יפו,32.060837,34.770478
20740,ת.רכבת תל אביב - סבידור/רציפים B,32.082918,34.795635
20740,ת.רכבת תל אביב - סבידור/רציפים B,32.082918,34.795635
20845,שדרות בן גוריון/בן יהודה,32.0848,34.773271
20846,שדרות בן גוריון/בן יהודה,32.084966,34.771646
20853,פינסקר/בוגרשוב,32.075513,34.771524
20855,העלייה/דרך שלמה,32.05518,34.772258
20859,מסוף ההגנה/הורדה,32.054691,34.784
20860,מסוף ההגנה/איסוף,32.054507,34.783761
20867,גן מאיר/טשרניחובסקי,32.073754,34.772519
20868,המכבי/טשרניחובסקי,32.071683,34.771316
20866,מלצ'ט/בורוכוב,32.071392,34.776463
20871,צומת חולון/איילון דרום,32.038069,34.777287
20869,צומת חולון,32.038495,34.778599
20872,ת.רכבת צומת חולון,32.037136,34.77722
20870,צומת חולון,32.038395,34.778205
20860,מסוף ההגנה/איסוף,32.054507,34.783761
20873,המסגר/ריב''ל,32.062884,34.785073
20874,ראול ולנברג/דבורה הנביאה,32.114058,34.840255
20876,דרך נמיר/שדרות שאול המלך,32.078509,34.793016
20879,לבון/דרך קיבוץ גלויות,32.049015,34.773123
20277,מסוף רדינג/רציפים,32.098781,34.779474
20277,מסוף רדינג/רציפים,32.098781,34.779474
2320,שדרות שאול המלך/הנרייטה סולד,32.078028,34.791765
2321,דרך מנחם בגין/דרך נמיר,32.078307,34.793389
2577,קאנטרי דקל,32.096331,34.803916
20789,מסוף גולדה/רציפים,32.077432,34.784802
2881,תחנה תפעולית/מסוף גולדה,32.077413,34.784747
2965,חוף גורדון,32.081934,34.768527
2996,הרב יעקב טראב/ישעיהו ליבוביץ,32.0444,34.797846
24068,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008
24068,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008
24068,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008
24068,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008
24068,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008
24068,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008
39719,מסוף וולפסון,32.036865,34.762099
39737,דוד אלעזר/קרן היסוד,32.007736,34.784654
39739,ההסתדרות/שנקר,32.017521,34.774012
39747,המנור/הרוקמים,32.006283,34.804331
39749,קמפוס חנקין/חנקין,32.016078,34.778599
39750,מרכז רפואי מכבי הופיין,32.014255,34.766926
39755,קמפוס חנקין/חנקין,32.015703,34.778475
39765,המלאכה/האורגים,32.012089,34.797033
39770,בגין/פנחס אילון,32.004807,34.778631
39771,פנחס אילון/בגין,32.004839,34.776296
39774,מיי מול/פנחס אילון,32.008859,34.778158
39775,הרוקמים/הבנאי,32.008484,34.800141
39776,הלהב/הרוקמים,32.007227,34.801097
39787,האורגים/המרכבה,32.007791,34.807276
39874,מכון טכנולוגי חולון/פיכמן,32.013642,34.775162
25274,ת. רכבת צומת חולון,32.037191,34.778231
31460,ההסתדרות/אחד במאי,32.018279,34.768301
31461,שדרות קוגל/סוקולוב,32.023598,34.774583
32030,דרך השבעה/המכתש למזרח,32.027394,34.798346
33155,ארבע ארצות/זרובבל,32.002567,34.764842
33163,התנאים/האמוראים,32.005784,34.763261
33196,אילת/התנאים,32.006547,34.764681
33206,אהרונוביץ'/הציונות,32.00712,34.768546
33220,אהרונוביץ'/הציונות,32.007466,34.768544
33222,אהרונוביץ'/דוד רמז,32.010679,34.769511
33223,אהרונוביץ'/הופיין,32.012722,34.769841
33224,גאולים/שדרות ירושלים,32.017508,34.786675
33227,אהרונוביץ'/הופיין,32.012333,34.769673
33240,חומה ומגדל/אחד במאי,32.02027,34.770254
33242,תרצ''ו/זמנהוף,32.021907,34.76693
33291,חנקין/סוקולוב,32.023125,34.779056
33344,דב הוז/הנרייטה סולד,32.023502,34.767987
33347,כיכר הלוחמים/קוגל,32.028159,34.773348
33359,המעפילים/הרמב''ם,32.026368,34.766071
33373,ארבע ארצות/הסנהדרין,32.002586,34.763274
33382,הסנהדרין/הסבוראים,32.003971,34.763204
33389,המעפילים/הלוחמים,32.03118,34.768935
33390,המצודה/לח''י,32.032817,34.763739
33392,תיכון קרית שרת/גבעת התחמושת,32.005767,34.790292
33394,מרכז קרית שרת/גבעת התחמושת,32.007669,34.790876
33397,רמת הגולן/ששת הימים,32.007805,34.7954
33399,רמת הגולן/ששת הימים,32.007879,34.795243
33420,ששת הימים/משה שרת,32.008475,34.793349
33424,מרכז קרית שרת/גבעת התחמושת,32.007387,34.790705
33468,תיכון קרית שרת/גבעת התחמושת,32.005823,34.7902
33636,מרכז קרית שרת/ששם הימים,32.008387,34.792845
33638,המשביר/החופר,32.012373,34.806053
33676,השופטים/דבורה הנביאה,32.01464,34.796569
33677,הנביאים/דבורה הנביאה,32.015405,34.793652
33750,הנביאים/בצלאל,32.015587,34.792191
33756,אורט חולון/הנביאים,32.018663,34.790363
33757,ירמיהו/השופטים,32.017015,34.797584
33758,הנביאים/ירמיהו,32.016708,34.79521
33759,ירמיהו/השופטים,32.016885,34.797698
33760,ירמיהו/גדעון,32.018022,34.794327
33761,ירמיהו/פרופ' שור,32.019396,34.79252
33762,גאולים/שדרות ירושלים,32.017834,34.786912
33763,זאב יעבץ/שמעון דובנוב,32.020974,34.790862
33764,ירמיהו/גדעון,32.018026,34.79413
33767,ההסתדרות/דוד אלעזר,32.014378,34.786421
33768,המלאכה/השבעה,32.020384,34.804887
33817,גאולים/ההסתדרות,32.016384,34.785136
33818,גאולים/ההסתדרות,32.016145,34.784668
33819,חנקין/חומה ומגדל,32.019444,34.778833
33820,חנקין/חומה ומגדל,32.019545,34.778665
33821,חומה ומגדל/שנקר,32.019969,34.776264
33822,הבנים/המעפילים,32.028679,34.765417
33823,כיכר הלוחמים/לוי אשכול,32.030302,34.774231
33827,פרופ' שור/הפלד,32.022593,34.795724
33829,פרופ' שור/הפלד,32.022601,34.795586
33832,פרופ' שור/ירמיהו,32.020809,34.793249
33888,יהושע טהון/קלומל,32.021748,34.789197
33889,ההסתדרות/אחד במאי,32.018397,34.768633
33895,עיריית חולון/ויצמן,32.016918,34.770573
33896,שדרות ירושלים/סוקולוב,32.021486,34.786454
33897,שדרות ירושלים/סוקולוב,32.021784,34.786036
33898,רמת הגולן/מפרץ שלמה,32.006215,34.796278
33913,רמת הגולן/מפרץ שלמה,32.005493,34.796551
34014,אלופי צהל/דוד אלעזר,32.010316,34.786046
34015,אלופי צה''ל/בית לחם,32.010091,34.790094
34016,אלופי צה''ל/בית לחם,32.010288,34.789727
34058,אלופי צהל/דוד אלעזר,32.01046,34.786748
34059,אהרונוביץ'/דוד רמז,32.009258,34.769097
34060,שד' ירושלים/בצלאל,32.013968,34.791804
34066,אילת/דוד רמז,32.011319,34.764836
34067,אילת/יוספטל,32.012542,34.765012
34146,שד' ירושלים/משה שרת,32.010832,34.794451
34147,אורט חולון/שדרות ירושלים,32.018727,34.787627
34176,שד' ירושלים/בצלאל,32.013132,34.792636
34195,שד' ירושלים/משה שרת,32.012379,34.792889
34250,השופטים/ירמיהו,32.015935,34.79755
34262,ההסתדרות/ויצמן,32.01799,34.771621
34263,שדרות ירושלים/פרופסור שור,32.019739,34.786945
34376,חנקין/ז'בוטינסקי,32.025495,34.779202
34384,פרופ' שור/הנביאים,32.01938,34.790337
34401,חניון אגד/חורשת היובל,31.998722,34.763544
34402,חניון אגד/דן שומרון,31.998823,34.763454
34405,המרכבה/המלאכה,32.019312,34.804413
34447,מפרץ שלמה/קרית שמונה,32.005016,34.78605
34448,מפרץ שלמה/גבעת התחמושת,32.004778,34.790265
34449,קרן היסוד/בית לחם,32.00848,34.790098
34450,מפרץ שלמה/גבעת התחמושת,32.005015,34.789176
34451,מפרץ שלמה/קרית שמונה,32.005183,34.786298
34493,ארבע ארצות/דולפין,32.002796,34.765612
34494,אהרונוביץ'/בגין,32.003911,34.768094
34517,המרכבה/הבנאי,32.017741,34.806057
34518,המרכבה/הבנאי,32.016657,34.806695
34519,המרכבה/המשביר,32.012971,34.808186
34594,מרכז סאדאב/רבינוביץ',31.999074,34.769438
34595,רבינוביץ/היהלום,31.998628,34.77223
34596,רבינוביץ/היהלום,31.998999,34.772025
34597,מרכז סאדאב/רבינוביץ,31.999216,34.769662
34616,הבנאי/המשביר,32.01335,34.803097
34732,דוד אלעזר/בגין,32.006013,34.784441
34733,דוד אלעזר/בגין,32.005657,34.784607
34793,רבינוביץ'/לסקוב,31.997759,34.773292
34795,בי''ח וולפסון,32.036636,34.761227
34797,ירמיהו/פרופ' שור,32.019586,34.792215
34882,כיבוי אש חולון/הרוקמים,32.010241,34.797665
34883,כיבוי אש חולון/הרוקמים,32.010362,34.797641
34935,ברקת/הופיין,32.012567,34.774731
34944,מסוף קרית שרת/שדרות ירושלים,32.003314,34.80185
34954,האורגים/המרכבה,32.007989,34.807185
34989,בצלאל/הנביאים,32.015004,34.792407
34991,אורט חולון/שדרות ירושלים,32.017544,34.788135
34992,דבורה הנביאה/הנביאים,32.014918,34.795287
35061,מרכז רפואי מכבי הופיין,32.01417,34.766419
35724,המשביר/הלהב,32.012581,34.805241
35778,לסקוב/רבינוביץ',31.997647,34.773968
35788,מנחם בגין/ראובן ברקת,32.004626,34.773041
35794,בגין/ברקת,32.004363,34.771845
35795,ברקת/בגין,32.005562,34.773783
35796,בר לב/בגין,32.004109,34.773431
35809,דוד אלעזר/ההסתדרות,32.014101,34.785474
35810,שדרות ירושלים/מפרץ שלמה,32.005196,34.799558
35814,ארליך/משה דיין,31.999531,34.773188
35816,האמוראים/התנאים,32.005547,34.763012
35846,ביטוח לאומי/ברקת,32.0088,34.77422
35847,חצי חינם/המרכבה,32.010495,34.808141
35848,חצי חינם/המרכבה,32.011448,34.808012
35852,מפרץ שלמה/רמת הגולן,32.005594,34.798356
35853,ביטוח לאומי/ברקת,32.008178,34.773862
35854,הבנאי/האורגים,32.010884,34.801179
35855,בר לב/משה דיין,32.001096,34.773368
35857,המרכבה/המשביר,32.012184,34.808329
35858,המרכבה,32.015813,34.807676
35869,הנחושת/המלאכה,32.016155,34.79973
35871,דוד אלעזר/קבוץ גלויות,32.011564,34.785362
35881,ירמיהו/הנביאים,32.017376,34.795814
35882,הרוקמים/הלהב,32.00694,34.801863
35883,הרוקמים/הלהב,32.007798,34.801173
35892,קניון חולון/חנקין,32.012748,34.778412
35898,רבינוביץ/בן גוריון,31.999153,34.768013
35900,אהרונוביץ'/משה דיין,32.001519,34.767782
35901,רבינוביץ/בן גוריון,31.999323,34.767875
35914,מוסך אזור,32.016998,34.805888
36176,תחנת דלק היובל/משה דיין,32.001204,34.76328
36177,פארק אתגרים/משה דיין,32.000929,34.764568
36181,אילת/העבודה,32.00737,34.764541
36182,מכללת תלפיות/אילת,32.008714,34.764842
36183,מכללת תלפיות/אילת,32.009724,34.764827
36184,אילת/דוד רמז,32.010647,34.765017
36187,אילת/יוספטל,32.013952,34.764801
36269,יוספטל/אילת,32.014591,34.763883
36270,יוספטל/אילת,32.014706,34.764162
36272,מרכז נאות רחל/אילת,32.018119,34.764759
36273,אילת/צאלים,32.02016,34.76507
36274,מרכז נאות רחל/ההסתדרות,32.018508,34.765826
36275,אילת/צאלים,32.021319,34.76503
36277,דב הוז/גבעתי,32.023202,34.761875
36278,דב הוז/גבעתי,32.023453,34.762392
36281,חזית חמש/הבנים,32.029972,34.76204
36282,חזית חמש/הבנים,32.030032,34.762146
36283,דב הוז/המעפילים,32.023474,34.764737
36284,דב הוז/המעפילים,32.023234,34.764536
36285,המעפילים/שד' דב הוז,32.024295,34.765658
36286,המעפילים/דב הוז,32.024706,34.765541
36287,הבנים/חזית חמש,32.028985,34.762845
36288,הבנים/יפו,32.028815,34.763626
36290,הבנים/הראל,32.028522,34.765867
36291,המעפילים/הבנים,32.028933,34.766825
36292,המעפילים/הבנים,32.028997,34.76662
36298,בי''ח וולפסון,32.036342,34.762698
36301,המצודה/חזית חמש,32.032499,34.763024
36303,המצודה/החבצלת,32.033495,34.766304
36305,בי''ח וולפסון,32.036288,34.763276
36319,בן גוריון/רבינוביץ,31.998082,34.767431
36320,בן גוריון/רבינוביץ,31.99857,34.767241
36321,משה דיין/בן גוריון,32.00106,34.766169
36323,אהרונוביץ'/משה דיין,32.002074,34.767637
36324,מקס וג'סי הכהן/אהרונוביץ',32.004726,34.766861
36325,מקס וג'סי הכהן/אהרונוביץ',32.004807,34.766992
36326,הופיין/ויצמן,32.013638,34.771144
36327,מכון טכנולוגי חולון/הופיין,32.013401,34.7717
36328,גולדה מאיר/ראובן ברקת,32.012768,34.775636
36329,מכון טכנולוגי חולון/הופיין,32.013231,34.774297
36330,קניון חולון/גולדה מאיר,32.011891,34.778948
36331,קניון חולון/גולדה מאיר,32.01247,34.777684
36332,תיכון קוגל/גולדה מאיר,32.011523,34.781425
36333,תיכון קוגל/גולדה מאיר,32.011031,34.782259
36334,בית ספר שרת/קרן היסוד,32.008708,34.786729
36335,בית ספר שרת/קרן היסוד,32.008782,34.78699
36338,ההסתדרות/סמולנסקין,32.013346,34.788094
36339,ההסתדרות/סמולנסקין,32.013129,34.788959
36340,ההסתדרות/מוצקין,32.012125,34.790577
36341,ההסתדרות/מוצקין,32.011968,34.791429
36342,משה שרת/מפרץ שלמה,32.005498,34.791711
36343,משה שרת/מפרץ שלמה,32.005757,34.792037
36344,ימית 2000/מפרץ שלמה,32.004574,34.793908
36345,ימית 2000/מפרץ שלמה,32.004766,34.793927
36346,מפרץ שלמה/רמת הגולן,32.005015,34.797373
36348,מרכז קרית שרת,32.007886,34.791955
36349,מרכז קרית שרת/קרן היסוד,32.008535,34.791461
36350,מרכז קרית שרת,32.008962,34.792329
36351,אלופי צה''ל/משה שרת,32.010162,34.793962
36352,אלופי צה''ל/משה שרת,32.00989,34.793173
36353,משה שרת/ההסתדרות,32.010912,34.792337
36354,המכללה לטכ' הבנייה/שד' ירושלים,32.007904,34.797373
36355,שד' ירושלים/אלופי צה''ל,32.009757,34.795184
36356,שד' ירושלים/הלהב,32.0065,34.798751
36357,שד' ירושלים/הלהב,32.006754,34.798078
36358,המלאכה/הרוקמים,32.010571,34.795448
36360,האורגים/המלאכה,32.012081,34.797824
36361,האורגים/הסתת,32.011812,34.798615
36362,המלאכה/האורגים,32.012784,34.79783
36363,עיריית חולון/ויצמן,32.015267,34.770145
36366,ויצמן/ההסתדרות,32.018606,34.77084
36367,ויצמן/סוקולוב,32.021734,34.772972
36368,ויצמן/סוקולוב,32.021675,34.773236
36369,דב הוז/הנרייטה סולד,32.023264,34.768042
36371,כיכר סטרומה/סוקולוב,32.023288,34.770927
36372,סוקולוב/שדרות קוגל,32.022882,34.773674
36373,סוקולוב/שדרות קוגל,32.022926,34.77213
36375,קוגל/סוקולוב,32.023718,34.774359
36376,כיכר הלוחמים/איצטדיון,32.029383,34.772064
36379,תיאטרון חולון/קוגל,32.026968,34.773716
36381,ההסתדרות/חנקין,32.017237,34.777356
36382,שנקר/ההסתדרות,32.018167,34.775582
36383,שנקר/סוקולוב,32.022225,34.776137
36385,ההסתדרות/ראש פינה,32.017269,34.779875
36386,ההסתדרות/ראש פינה,32.016972,34.780855
36387,ההסתדרות/מוהליבר,32.016495,34.782766
36388,תל גיבורים/המצודה,32.032366,34.767903
36389,תל גיבורים/המצודה,32.032915,34.767739
36390,המעפילים/הלוחמים,32.031482,34.76957
36391,קאנטרי חולון/הלוחמים,32.031845,34.77066
36392,משרד הרישוי/הלוחמים,32.033445,34.770115
36394,הלוחמים/תל גיבורים,32.035855,34.7669
36395,הלוחמים/תל גיבורים,32.035433,34.767471
36398,ההסתדרות/גאולים,32.015864,34.783367
36399,ההסתדרות/גאולים,32.015191,34.784884
36400,ההסתדרות/דוד אלעזר,32.014323,34.786116
36401,הפלד/פרופ' שור,32.024366,34.795468
36402,הפלד/האופן,32.021133,34.798741
36403,הפלד/האופן,32.021137,34.79889
36404,חניון תמנע/תמנע,32.026341,34.796395
36405,חניון תמנע,32.025748,34.797055
36415,האורגים/הבנאי,32.009759,34.801443
36416,האורגים/הבנאי,32.010919,34.799966
36417,האורגים/המנור,32.008339,34.804726
36419,פרימיום סנטר/המלאכה,32.015986,34.80097
36420,פרימיום סנטר/המלאכה,32.016577,34.801202
36421,הפלד/המלאכה,32.018797,34.801793
36422,הפלד/המלאכה,32.018981,34.80127
36935,מיי מול/פנחס אילון,32.008175,34.777872
37012,חניון אגד/דן שומרון,32.000164,34.763601
37093,דוד אלעזר/גולדה מאיר,32.010164,34.784968
37487,משרד הרישוי/הלוחמים,32.034209,34.770086
37566,ויצמן/ההסתדרות,32.018848,34.770714
37598,דרך השבעה/המלאכה למזרח,32.02034,34.806358
37609,המלאכה/הפלד,32.019269,34.803092
37635,דוד אלעזר/קרן היסוד,32.007787,34.784891
37659,אילת/חצרים,32.016556,34.764993
37779,דרך השבעה/קפלן,32.017652,34.808867
37784,כיכר הלוחמים/איצטדיון,32.029474,34.772367
37917,ז'בוטינסקי/חנקין,32.024996,34.778372
37919,שנקר/מקווה ישראל,32.027864,34.776868
37920,קראוזה/ז'בוטינסקי,32.024471,34.781579
37923,קניון חולון/פנחס אילון,32.011653,34.778113
38453,תחנת רכבת קוממיות,32.001109,34.760742
38462,ת. רכבת וולפסון,32.035598,34.759942
38631,האורגים/הסתת,32.011117,34.799329
38713,פרופ' שור/ירמיהו,32.020767,34.793389
38782,ההסתדרות/שנקר,32.017555,34.775052
31881,חניון חולון/תחנת מוצא,31.997018,34.762776
37442,מסוף קריית שרת,32.002027,34.801255
32000,הנחושת/המלאכה,32.016113,34.799571
39719,מסוף וולפסון,32.036865,34.762099
33726,הרוקמים/הכישור,32.004945,34.804662
33723,מרכז מסחרי הסיירים/המרכבה,32.007085,34.807492
44307,תחנת מוניות חולון וולפסון,32.036459,34.763131
35281,פנחס אילון/מנחם בגין,32.005494,34.777708
35280,פנחס אילון/מנחם בגין,32.005474,34.777938
35477,בית ספר מקווה ישראל,32.027787,34.781333
44316,תחנת מוניות חולון קרית ספורט,32.002564,34.75639
35662,קאנטרי חולון/הלוחמים,32.030885,34.770591
44330,תחנת מוניות חולון וולפסון/הורדה,32.036475,34.762827
39719,מסוף וולפסון,32.036865,34.762099
39719,מסוף וולפסון,32.036865,34.762099
36502,משה דיין/חיים בר לב,32.000715,34.772468
36557,ההסתדרות/יהושע חנקין,32.017417,34.777456
36742,תחנה תפעולית מסוף וולפסון,32.037561,34.762398
36752,יעקב פיכמן/ההסתדרות,32.016886,34.775396
36798,שמחה ארליך/לסקוב,31.998687,34.77409
36799,חומה ומגדל/שנקר,32.020099,34.775459
36845,יוסף סרלין/סוקולוב,32.022992,34.785565
36850,יוסף סרלין/אליהו קראוזה,32.027145,34.782315
